Calibration_Linear,Calibration_ToF,Run1_Linear,Run1_ToF,Run2_Linear,Run2_ToF
,,567,100,580,102
,,566,97,580,103
,,566,100,580,108
,,566,104,579,102
,,566,104,579,105
,,566,103,578,104
,,566,102,578,110
,,566,106,578,106
,,566,95,578,101
,,566,102,578,105
,,566,103,580,99
,,566,104,578,100
,,566,103,579,103
,,566,99,580,105
,,566,96,580,102
,,566,101,579,102
,,566,97,579,99
,,566,102,580,103
,,566,104,579,104
,,566,100,580,102
,,566,98,579,101
,,566,87,580,92
,,566,76,580,104
,,566,89,579,102
,,566,100,579,95
,,566,93,580,101
,,566,95,580,99
,,566,90,580,99
,,566,95,580,101
,,566,100,581,100
,,566,102,581,99
,,566,101,581,103
,,566,98,581,105
,,566,101,581,105
,,566,95,582,101
,,566,95,582,105
,,566,106,582,110
,,566,106,582,92
,,566,95,582,94
,,566,97,582,101
,,566,98,582,95
,,566,94,581,96
,,566,100,581,106
,,566,102,581,105
,,566,104,580,100
,,566,103,579,105
,,566,101,580,103
,,566,100,581,104
,,566,103,581,100
,,566,107,581,99
,,566,103,580,102
,,566,98,581,95
,,566,100,581,102
,,566,102,581,102
,,566,105,580,99
,,566,101,580,96
,,566,104,580,97
,,566,102,580,103
,,566,100,580,99
,,566,98,580,102
,,566,101,580,102
,,566,103,579,100
,,566,98,581,102
,,566,105,579,111
,,566,101,579,102
,,566,101,578,102
,,566,101,579,108
,,566,98,580,105
,,566,101,576,104
,,566,102,575,104
,,566,101,575,102
,,566,97,577,97
,,566,103,578,102
,,566,98,577,106
,,566,95,577,98
,,566,105,576,97
,,566,105,577,110
,,566,101,576,106
,,566,100,578,102
,,566,99,576,99
,,566,97,577,98
,,566,99,577,100
,,566,104,577,102
,,566,100,579,104
,,566,98,578,104
,,566,100,578,106
,,566,95,577,104
,,566,102,577,105
,,566,102,577,102
,,566,98,578,101
,,566,100,578,104
,,566,98,578,106
,,566,100,578,101
,,566,99,577,104
,,566,98,577,102
,,566,97,580,103
,,566,100,579,106
,,566,100,581,102
,,566,99,580,97
,,566,102,581,98
,,566,99,581,105
,,566,109,581,103
,,566,100,580,102
,,566,96,579,101
,,566,94,579,106
,,566,103,579,104
,,566,101,577,99
,,566,97,577,107
,,566,103,576,108
,,566,108,576,100
,,566,99,575,101
,,566,98,576,103
,,566,99,576,104
,,566,102,576,100
,,566,105,576,99
,,566,103,574,101
,,566,96,574,104
,,566,96,574,100
,,566,104,574,96
,,566,107,573,103
,,566,96,573,98
,,566,100,574,99
,,566,99,575,100
,,566,102,578,104
,,566,101,578,101
,,566,104,577,94
,,566,98,579,100
,,566,96,580,97
,,566,106,579,97
,,566,98,576,101
,,566,101,576,98
,,566,103,576,97
,,566,98,573,97
,,566,98,572,97
,,566,100,572,98
,,566,103,572,98
,,566,101,574,94
,,566,106,574,94
,,566,97,571,100
,,566,96,576,94
,,566,102,579,96
,,566,101,582,99
,,566,103,581,101
,,566,103,581,102
,,566,94,583,101
,,566,97,585,99
,,566,104,584,98
,,566,101,584,99
,,566,102,586,101
,,566,97,586,99
,,566,93,586,99
,,566,104,587,101
,,566,100,588,99
,,566,97,587,98
,,566,99,586,99
,,566,98,586,98
,,566,97,586,100
,,566,103,586,102
,,566,97,586,104
,,566,96,587,103
,,566,97,586,101
,,566,97,582,100
,,566,97,580,103
,,566,98,580,95
,,566,97,576,97
,,566,101,576,102
,,566,101,575,92
,,566,100,572,98
,,566,103,572,101
,,566,101,573,101
,,566,102,573,103
,,566,99,573,107
,,566,98,573,103
,,566,100,574,102
,,566,98,574,96
,,566,104,574,106
,,566,103,574,105
,,566,106,573,104
,,566,102,573,103
,,566,97,572,102
,,566,100,572,99
,,566,98,572,98
,,566,99,572,98
,,566,97,572,106
,,566,102,573,100
,,566,98,573,102
,,566,95,573,97
,,566,97,573,104
,,566,98,573,105
,,566,101,573,98
,,566,103,573,100
,,566,99,573,101
,,566,98,573,100
,,566,99,573,99
,,566,93,573,96
,,566,91,573,97
,,566,100,573,99
,,566,98,573,99
,,566,96,573,100
,,566,101,573,103
,,566,101,573,103
,,566,99,573,106
,,566,96,573,102
,,566,94,573,99
,,566,96,573,98
,,566,97,573,100
,,566,97,573,95
,,566,104,573,101
,,566,99,573,99
,,566,94,573,101
,,566,99,573,99
,,566,107,573,103
,,566,107,573,101
,,566,99,573,95
,,566,99,573,100
,,566,101,573,99
,,566,102,573,106
,,566,103,573,105
,,566,98,573,103
,,566,95,573,97
,,566,105,573,98
,,566,100,573,101
,,566,97,573,105
,,566,101,573,102
,,566,97,573,100
,,566,101,573,105
,,566,104,573,101
,,566,101,573,99
,,566,103,573,104
,,566,100,573,101
,,566,97,573,100
,,566,97,573,101
,,566,99,573,102
,,566,102,573,102
,,566,96,573,105
,,566,100,573,103
,,566,105,573,103
,,566,100,573,101
,,566,100,573,99
,,566,101,573,102
,,566,103,572,104
,,566,98,573,101
,,566,96,573,99
,,566,103,573,100
,,566,101,573,106
,,566,98,573,101
,,566,97,573,95
,,566,93,573,103
,,566,96,573,102
,,566,103,573,99
,,566,102,573,100
,,566,103,573,98
,,566,104,573,97
,,566,99,573,100
,,566,100,573,97
,,566,103,573,106
,,566,106,573,101
,,566,104,573,101
,,566,105,573,106
,,566,98,573,104
,,566,97,573,103
,,566,98,573,104
,,566,96,573,100
,,566,97,573,101
,,566,103,573,99
,,566,98,573,98
,,566,97,573,99
,,566,95,573,102
,,566,100,573,99
,,566,98,573,98
,,566,95,573,97
,,566,100,573,102
,,566,98,573,107
,,566,107,573,104
,,566,101,573,99
,,566,99,573,99
,,566,101,573,101
,,566,99,573,99
,,566,101,573,97
,,566,94,573,99
,,566,101,573,101
,,567,102,573,100
,,566,94,573,101
,,566,101,573,101
,,566,102,573,101
,,566,98,573,100
,,566,107,573,103
,,566,101,573,106
,,566,98,573,107
,,566,92,573,104
,,566,98,573,105
,,566,100,573,107
,,566,105,573,104
,,566,100,573,103
,,566,97,573,106
,,566,97,573,102
,,566,94,573,100
,,566,102,573,102
,,566,103,573,102
,,566,101,573,102
,,566,96,573,104
,,566,100,573,102
,,566,95,573,99
,,566,100,573,99
,,566,97,573,97
,,565,97,573,99
,,566,99,573,99
,,565,98,573,99
,,566,104,573,101
,,566,99,573,104
,,566,101,573,105
,,566,101,573,104
,,566,101,573,108
,,566,103,573,104
,,566,96,573,108
,,566,103,573,101
,,566,108,573,109
,,566,98,574,102
,,566,104,573,95
,,566,107,573,55
,,566,93,573,106
,,566,98,573,112
,,566,98,573,82
,,566,96,573,95
,,566,99,573,95
,,566,102,573,100
,,566,97,573,104
,,566,100,573,101
,,566,100,573,103
,,566,101,573,103
,,566,97,573,103
,,566,95,573,103
,,566,100,573,101
,,565,97,573,102
,,566,99,573,98
,,566,102,573,95
,,566,103,573,102
,,566,101,573,103
,,566,98,580,102
,,566,104,572,103
,,566,101,579,103
,,566,95,578,95
,,566,95,577,96
,,566,99,578,102
,,566,104,579,102
,,566,95,579,99
,,566,96,578,99
,,566,96,579,104
,,566,95,579,103
,,566,96,579,93
,,566,95,579,98
,,566,98,579,98
,,566,104,579,100
,,566,97,579,107
,,566,98,578,96
,,566,95,579,96
,,566,93,579,93
,,566,95,578,99
,,566,98,579,97
,,566,97,579,96
,,566,96,579,99
,,566,98,579,100
,,566,104,579,100
,,566,96,579,99
,,566,100,579,101
,,566,107,579,102
,,566,101,579,104
,,566,98,578,100
,,566,100,579,99
,,566,98,578,99
,,566,95,579,102
,,566,97,579,104
,,566,98,578,103
,,566,98,579,99
,,566,98,579,98
,,566,100,579,103
,,566,100,579,95
,,566,99,579,97
,,566,96,579,104
,,566,93,578,102
,,566,97,578,99
,,565,96,579,99
,,566,97,579,95
,,566,106,579,99
,,566,100,579,95
,,566,97,579,107
,,567,98,579,108
,,567,96,579,98
,,569,97,579,101
,,569,93,579,103
,,570,102,579,101
,,571,104,578,101
,,577,102,579,95
,,582,104,578,103
,,594,103,579,102
,,610,101,578,103
,,621,98,578,106
,,605,99,578,109
,,596,98,579,101
,,591,98,579,100
,,592,99,578,103
,,593,100,579,101
,,590,98,579,102
,,596,97,578,98
,,597,99,579,103
,,596,100,579,96
,,606,99,579,104
,,619,98,578,111
,,585,98,579,102
,,538,98,579,98
,,544,98,579,101
,,591,103,579,102
,,582,96,579,98
,,622,97,578,98
,,621,96,578,106
,,601,96,579,99
,,620,100,578,98
,,625,103,579,96
,,620,98,578,102
,,616,99,579,101
,,629,103,579,99
,,614,97,579,104
,,613,99,579,103
,,592,100,579,99
,,602,98,579,98
,,617,96,579,99
,,627,100,579,98
,,625,105,579,105
,,611,107,579,106
,,599,108,579,104
,,593,100,579,96
,,555,98,579,98
,,552,100,579,103
,,555,91,579,95
,,550,92,579,95
,,546,102,579,100
,,550,101,579,97
,,540,96,579,98
,,535,102,579,96
,,525,106,579,103
,,534,100,579,101
,,542,96,579,98
,,533,105,579,101
,,539,99,579,102
,,539,88,579,100
,,539,101,579,100
,,540,100,579,100
,,535,100,579,99
,,532,100,579,99
,,521,95,579,99
,,535,99,579,105
,,535,94,579,105
,,525,96,579,99
,,526,94,579,99
,,530,94,579,103
,,547,98,579,100
,,543,99,579,98
,,542,98,579,104
,,540,95,579,103
,,536,99,579,100
,,547,99,578,100
,,547,99,578,100
,,550,105,579,99
,,559,98,579,98
,,587,97,579,98
,,592,99,578,98
,,592,100,579,98
,,590,99,578,96
,,586,101,579,103
,,594,102,579,104
,,589,106,579,97
,,608,109,578,100
,,616,108,578,107
,,618,101,578,99
,,614,105,579,102
,,617,107,579,97
,,622,100,578,98
,,622,105,579,95
,,622,103,579,94
,,629,99,579,102
,,617,109,579,101
,,603,99,579,100
,,619,99,578,100
,,616,104,578,98
,,608,100,579,102
,,618,104,579,103
,,600,101,579,105
,,605,102,580,102
,,615,101,592,95
,,591,98,606,102
,,598,99,617,100
,,588,103,623,101
,,567,108,631,98
,,567,106,639,98
,,558,102,652,102
,,565,103,656,102
,,555,100,664,106
,,540,94,676,104
,,544,99,659,102
,,541,96,658,103
,,544,98,652,98
,,552,95,648,103
,,552,96,639,104
,,559,98,619,102
,,558,97,627,98
,,555,99,640,103
,,548,101,620,101
,,563,102,596,96
,,573,102,557,94
,,582,100,581,93
,,578,98,583,94
,,570,96,610,96
,,593,96,633,100
,,600,103,617,103
,,583,108,634,101
,,593,100,614,95
,,601,101,620,104
,,602,101,632,106
,,606,100,631,101
,,604,102,636,103
,,604,104,621,99
,,591,103,608,99
,,583,102,621,104
,,582,100,623,100
,,563,104,625,102
,,568,110,620,104
,,564,108,613,105
,,579,106,602,101
,,583,111,568,99
,,581,102,561,98
,,587,100,575,97
,,586,106,590,101
,,580,106,592,104
,,578,101,586,102
,,576,95,571,105
,,577,99,559,102
,,577,106,578,98
,,581,96,573,100
,,582,124,574,99
,,590,121,572,96
,,590,102,573,98
,,599,102,557,98
,,598,96,544,100
,,595,96,546,97
,,599,101,542,98
,,596,109,556,99
,,578,102,578,99
,,583,99,581,101
,,580,95,580,103
,,566,111,584,101
,,563,109,580,98
,,562,98,586,100
,,555,99,652,98
,,556,112,668,96
,,556,101,669,102
,,546,91,679,98
,,544,114,658,96
,,543,102,667,105
,,540,98,662,106
,,545,97,649,107
,,542,95,659,110
,,541,97,645,110
,,547,98,663,107
,,550,101,627,106
,,552,101,604,109
,,548,97,616,105
,,558,101,591,105
,,552,94,596,103
,,553,94,593,101
,,559,103,582,103
,,565,99,592,96
,,568,104,584,94
,,582,107,601,108
,,576,100,591,105
,,585,101,597,106
,,587,105,587,100
,,583,99,599,102
,,591,100,623,105
,,597,103,600,102
,,597,105,609,100
,,608,102,585,102
,,607,99,600,104
,,611,101,599,99
,,613,106,597,107
,,613,105,603,108
,,619,101,600,101
,,624,102,611,105
,,633,109,597,107
,,636,107,624,104
,,637,102,608,98
,,640,112,621,101
,,630,104,610,110
,,618,105,618,101
,,604,108,613,98
,,580,101,617,108
,,575,101,610,101
,,568,103,607,100
,,559,93,600,105
,,560,96,587,98
,,539,101,590,101
,,533,98,586,109
,,534,97,587,101
,,535,99,590,100
,,535,98,636,107
,,541,98,637,104
,,530,97,641,102
,,535,103,628,100
,,538,105,615,101
,,530,98,617,103
,,534,92,617,97
,,542,95,620,93
,,551,103,629,99
,,542,105,633,94
,,545,96,670,109
,,550,94,692,106
,,546,98,687,92
,,554,101,669,103
,,554,107,602,107
,,553,105,569,107
,,559,101,545,107
,,565,99,530,110
,,564,100,523,98
,,560,94,502,96
,,560,98,512,98
,,560,98,490,92
,,556,94,493,90
,,557,102,501,93
,,564,99,496,84
,,560,94,523,91
,,562,104,548,92
,,553,100,570,98
,,550,101,565,97
,,549,98,567,101
,,542,100,562,95
,,552,103,571,95
,,548,98,591,100
,,544,99,592,107
,,551,101,618,106
,,499,100,616,102
,,494,98,622,107
,,478,97,628,106
,,463,95,637,106
,,461,95,654,102
,,466,94,659,105
,,456,93,669,110
,,469,94,684,108
,,470,95,685,108
,,463,90,689,108
,,473,87,686,106
,,463,93,687,101
,,461,96,682,103
,,466,93,676,105
,,440,91,663,111
,,440,95,667,103
,,451,92,657,103
,,437,92,646,109
,,437,96,635,110
,,444,93,640,115
,,429,90,618,104
,,428,91,601,105
,,433,91,605,107
,,431,93,578,98
,,437,95,587,101
,,462,92,559,101
,,471,88,533,106
,,473,90,529,99
,,476,92,516,97
,,497,94,526,100
,,488,91,508,102
,,486,93,512,99
,,496,99,508,103
,,523,102,514,103
,,541,99,510,94
,,574,99,500,96
,,606,97,494,97
,,613,97,486,97
,,622,100,467,96
,,623,97,465,94
,,615,110,445,91
,,633,102,454,91
,,660,96,449,91
,,664,100,450,95
,,670,103,460,93
,,664,106,458,95
,,651,100,461,96
,,642,101,480,97
,,629,103,468,96
,,625,106,481,92
,,614,103,467,94
,,594,106,458,96
,,597,107,459,90
,,585,102,451,89
,,548,100,451,98
,,538,101,445,87
,,519,101,454,88
,,521,98,456,92
,,512,98,456,93
,,499,98,445,98
,,511,95,450,94
,,483,92,446,96
,,491,99,450,96
,,496,95,468,92
,,482,94,455,93
,,498,99,455,93
,,489,94,462,94
,,491,89,465,92
,,495,94,463,91
,,493,98,472,93
,,495,98,538,95
,,476,100,569,93
,,528,99,606,101
,,522,94,639,104
,,532,98,630,107
,,528,98,637,103
,,535,96,643,100
,,545,96,650,104
,,551,94,656,111
,,538,100,660,109
,,527,105,660,113
,,535,103,660,111
,,544,93,668,109
,,544,96,651,102
,,538,101,644,102
,,552,97,641,99
,,551,102,628,100
,,563,96,616,98
,,556,105,583,100
,,573,108,566,107
,,591,103,563,100
,,585,103,563,101
,,591,102,552,104
,,583,102,542,101
,,585,97,536,99
,,581,103,529,102
,,553,105,531,94
,,544,106,527,98
,,536,106,524,106
,,480,95,527,95
,,482,99,514,98
,,475,94,515,108
,,475,90,511,94
,,476,94,502,92
,,470,94,505,97
,,473,99,535,97
,,473,92,535,97
,,475,89,542,101
,,459,96,542,98
,,476,96,565,96
,,475,96,579,103
,,471,89,564,103
,,469,101,568,106
,,466,101,564,101
,,459,91,565,96
,,467,95,581,101
,,470,99,567,100
,,445,91,584,101
,,447,95,576,99
,,453,95,593,100
,,447,89,610,101
,,460,90,610,103
,,462,97,605,105
,,457,91,596,103
,,457,89,594,100
,,464,96,553,103
,,475,94,528,101
,,473,100,481,100
,,477,101,462,96
,,479,92,462,97
,,463,93,441,96
,,435,97,430,92
,,454,90,426,90
,,511,90,425,91
,,478,92,409,85
,,516,105,431,92
,,509,103,440,92
,,577,100,427,93
,,602,100,453,90
,,596,103,441,88
,,569,98,440,91
,,553,103,447,92
,,559,105,449,92
,,557,96,445,89
,,539,101,455,89
,,544,103,452,94
,,518,101,465,94
,,517,95,475,93
,,499,99,476,91
,,482,96,461,95
,,468,93,453,95
,,475,97,441,91
,,475,95,459,92
,,481,93,485,95
,,484,96,490,89
,,482,95,536,97
,,488,95,531,95
,,479,98,539,99
,,479,98,525,101
,,463,99,519,95
,,452,99,513,95
,,457,92,517,97
,,454,94,509,98
,,455,93,509,97
,,455,93,516,94
,,452,94,517,97
,,457,93,513,100
,,453,96,493,97
,,444,96,487,98
,,455,93,483,97
,,448,95,495,99
,,456,93,490,95
,,476,94,490,95
,,489,96,483,95
,,478,95,490,98
,,481,90,478,97
,,488,90,477,94
,,499,91,466,99
,,534,96,465,96
,,585,96,462,94
,,626,94,456,92
,,634,100,451,93
,,632,100,451,92
,,629,98,452,97
,,639,98,444,96
,,638,99,477,95
,,660,99,477,91
,,666,104,489,94
,,665,104,496,89
,,669,100,485,91
,,655,99,502,93
,,635,104,514,93
,,623,105,619,95
,,601,103,629,98
,,563,111,653,95
,,557,103,671,98
,,567,100,685,99
,,548,99,702,100
,,534,101,692,104
,,533,102,694,103
,,530,99,692,103
,,534,95,721,104
,,536,99,726,102
,,520,98,708,106
,,488,100,677,109
,,482,93,549,111
,,472,90,503,107
,,471,94,497,100
,,462,93,504,100
,,449,95,497,99
,,472,96,498,97
,,490,93,502,100
,,492,95,481,101
,,513,87,472,94
,,522,94,474,95
,,562,96,469,96
,,604,94,484,97
,,598,98,484,96
,,607,98,540,91
,,628,97,581,93
,,630,97,601,95
,,635,96,624,99
,,632,99,628,102
,,641,99,632,102
,,640,98,654,96
,,644,101,672,98
,,645,102,671,97
,,649,96,671,102
,,651,99,670,104
,,652,102,673,104
,,646,98,674,104
,,657,98,671,100
,,653,96,668,101
,,655,96,661,103
,,649,102,657,104
,,651,102,657,105
,,636,104,658,98
,,626,101,658,108
,,621,100,661,109
,,613,98,651,100
,,632,98,653,107
,,625,100,645,107
,,632,98,647,103
,,631,98,657,102
,,637,101,658,100
,,633,106,667,109
,,629,106,703,107
,,614,104,730,102
,,636,108,715,107
,,630,105,693,112
,,620,105,683,114
,,626,104,667,108
,,624,105,676,106
,,619,105,666,108
,,627,111,694,112
,,632,100,707,104
,,635,101,725,113
,,670,109,741,111
,,688,105,748,106
,,688,101,731,112
,,695,104,718,106
,,683,106,707,115
,,673,111,694,106
,,670,111,713,99
,,647,111,752,111
,,666,109,753,100
,,676,107,724,106
,,681,105,726,106
,,680,102,725,118
,,666,106,718,120
,,677,107,718,115
,,678,101,727,104
,,689,107,733,101
,,693,102,718,118
,,689,104,711,113
,,699,110,696,111
,,673,108,674,115
,,669,106,672,113
,,657,108,658,115
,,656,109,636,102
,,633,106,599,111
,,623,106,537,109
,,623,108,516,99
,,617,108,480,101
,,588,107,457,100
,,572,97,422,92
,,514,100,417,91
,,502,102,404,90
,,474,99,388,94
,,462,99,391,86
,,421,92,369,87
,,394,85,404,91
,,396,86,398,84
,,398,89,382,90
,,391,92,400,91
,,416,93,363,87
,,422,86,379,91
,,413,96,399,88
,,413,93,378,85
,,410,93,377,87
,,408,87,386,84
,,403,84,386,85
,,413,92,441,88
,,373,88,449,87
,,391,88,421,89
,,388,93,425,93
,,364,89,416,92
,,384,86,432,92
,,383,87,419,92
,,380,89,443,93
,,400,91,454,95
,,395,96,452,95
,,450,89,482,98
,,433,88,487,97
,,395,98,488,100
,,426,100,483,98
,,413,94,527,93
,,431,92,529,95
,,430,92,495,92
,,433,94,511,95
,,438,93,535,94
,,456,93,563,94
,,476,92,658,93
,,479,92,725,100
,,489,94,720,106
,,491,100,698,103
,,502,94,669,110
,,498,90,628,109
,,500,92,594,96
,,497,96,606,99
,,506,96,600,99
,,500,93,595,98
,,511,93,593,99
,,516,91,600,97
,,523,93,621,100
,,519,95,636,101
,,522,96,646,99
,,517,94,647,101
,,537,96,673,100
,,555,95,677,100
,,565,96,703,103
,,582,97,703,104
,,600,97,704,102
,,611,98,709,107
,,610,96,708,107
,,591,94,708,108
,,613,98,712,110
,,610,98,701,109
,,630,100,710,109
,,600,99,707,109
,,602,101,708,106
,,589,96,718,104
,,596,96,710,106
,,593,101,704,107
,,603,102,689,106
,,600,96,653,105
,,618,97,626,106
,,625,103,635,109
,,630,99,628,106
,,621,99,622,104
,,654,100,618,104
,,647,103,542,105
,,653,103,453,105
,,648,104,425,107
,,658,104,413,94
,,655,105,413,91
,,669,101,390,92
,,693,102,398,94
,,693,105,353,91
,,705,103,348,91
,,699,104,378,87
,,707,107,351,89
,,688,105,380,88
,,705,106,352,89
,,682,112,390,89
,,689,116,388,87
,,681,110,381,87
,,681,109,390,91
,,657,107,390,90
,,648,104,382,89
,,625,103,418,90
,,604,104,411,89
,,572,101,400,93
,,535,104,422,91
,,491,105,452,90
,,457,99,465,95
,,424,96,454,96
,,399,91,465,97
,,410,96,453,91
,,397,90,446,92
,,403,90,444,98
,,390,89,444,94
,,405,88,435,92
,,413,91,442,93
,,402,88,417,90
,,412,88,426,91
,,409,92,434,91
,,382,95,426,89
,,393,89,434,92
,,381,88,418,89
,,376,95,407,90
,,388,92,407,92
,,386,89,432,88
,,385,88,428,89
,,387,87,391,92
,,393,88,409,86
,,392,86,404,87
,,391,86,425,97
,,402,88,448,84
,,397,86,456,82
,,416,86,449,93
,,420,89,496,91
,,415,89,520,94
,,421,90,565,99
,,430,90,610,101
,,449,90,696,103
,,447,91,704,103
,,450,93,724,121
,,439,94,712,129
,,445,92,711,122
,,441,92,711,105
,,452,92,716,105
,,440,90,694,102
,,442,91,712,108
,,442,95,704,108
,,442,89,686,99
,,452,91,630,106
,,450,94,620,106
,,450,94,627,100
,,449,92,625,106
,,450,92,607,105
,,449,92,607,102
,,435,89,589,105
,,437,96,600,106
,,436,93,572,101
,,436,92,550,98
,,422,84,542,100
,,419,93,528,100
,,420,91,510,94
,,422,94,504,97
,,432,92,474,101
,,443,94,465,97
,,451,86,473,96
,,515,83,447,100
,,547,98,451,97
,,557,83,448,91
,,562,92,452,92
,,572,100,479,95
,,580,112,480,97
,,601,117,465,94
,,602,88,534,95
,,610,108,481,90
,,623,119,433,91
,,623,107,459,98
,,622,99,472,98
,,639,100,494,95
,,631,103,490,98
,,610,105,512,98
,,633,104,534,97
,,621,102,477,95
,,624,101,436,96
,,613,99,479,86
,,610,101,510,90
,,637,100,498,99
,,636,102,509,99
,,617,105,504,96
,,611,99,509,94
,,593,100,510,94
,,576,103,517,90
,,570,100,504,97
,,583,99,526,103
,,580,100,539,97
,,568,99,537,97
,,543,103,537,105
,,544,94,549,103
,,525,95,540,91
,,518,98,529,102
,,506,101,541,99
,,494,101,530,92
,,490,100,527,96
,,496,81,536,94
,,472,96,550,103
,,473,96,550,101
,,469,93,534,104
,,460,86,550,102
,,480,86,552,98
,,475,83,557,98
,,463,91,526,102
,,492,100,566,105
,,480,93,529,102
,,425,95,535,99
,,436,97,574,101
,,428,94,590,96
,,441,87,561,104
,,449,82,571,102
,,455,92,569,102
,,455,95,609,97
,,469,95,613,104
,,439,100,582,107
,,448,94,545,100
,,444,82,517,101
,,482,89,491,103
,,477,92,500,97
,,494,89,535,93
,,486,90,511,95
,,502,94,495,97
,,500,96,502,101
,,510,103,503,100
,,514,100,381,92
,,504,92,404,93
,,506,102,412,87
,,511,99,428,88
,,524,98,470,93
,,525,96,446,96
,,514,87,462,93
,,518,102,447,94
,,532,101,406,95
,,540,91,406,88
,,507,109,422,90
,,521,118,444,86
,,504,96,421,94
,,513,97,401,97
,,518,92,371,92
,,522,101,366,88
,,522,101,352,87
,,523,92,394,88
,,522,99,456,86
,,532,101,529,89
,,523,91,559,97
,,524,95,579,97
,,516,97,618,98
,,547,96,721,101
,,529,95,745,106
,,542,97,741,106
,,545,101,732,109
,,548,99,725,104
,,540,97,728,104
,,505,98,727,112
,,534,101,725,107
,,515,89,689,105
,,542,96,660,108
,,519,106,653,112
,,520,96,658,107
,,490,95,639,111
,,485,106,650,111
,,483,99,654,104
,,474,92,652,104
,,505,97,672,107
,,510,93,670,114
,,502,93,644,109
,,490,95,637,109
,,509,98,641,113
,,507,101,646,112
,,497,95,647,110
,,338,106,654,111
,,420,99,649,107
,,445,91,643,98
,,448,94,630,103
,,482,92,600,110
,,473,89,592,106
